pk_id,reward
638,5000000000
639,5000000000
640,5000000000
641,5000000000
642,5000000000
643,5000000000
644,5000000000
645,5000000000
646,5000000000
647,5000000000
648,5000000000
649,5000000000
650,5000000000
651,5000000000
652,5000000000
653,5000000000
654,5000000000
655,5000000000
656,5000000000
657,5000000000
658,5000000000
659,5000000000
660,5000000000
661,5000000000
662,5000000000
663,5000000000
664,5000000000
665,5000000000
666,5000000000
667,5000000000
668,5000000000
669,5000000000
670,5000000000
671,5000000000
672,5000000000
673,5000000000
674,5000000000
675,5000000000
676,5000000000
677,5000000000
678,5000000000
679,5000000000
680,5000000000
681,5000000000
682,5000000000
683,5000000000
684,5000000000
685,5000000000
686,5000000000
687,5000000000
688,5000000000
689,5000000000
690,5000000000
691,5000000000
692,5000000000
693,5000000000
694,5000000000
695,5000000000
696,5000000000
697,5000000000
698,5000000000
699,5000000000
700,5000000000
701,5000000000
702,5000000000
703,5000000000
704,5000000000
705,5000000000
706,5000000000
707,5000000000
708,5000000000
709,5000000000
710,5000000000
711,5000000000
712,5000000000
713,5000000000
714,5000000000
715,5000000000
716,5000000000
717,5000000000
718,5000000000
719,5000000000
720,5000000000
721,5000000000
722,5000000000
724,5000000000
725,5000000000
726,5000000000
727,5000000000
728,5000000000
729,5000000000
730,5000000000
731,5000000000
732,5000000000
733,5000000000
734,5000000000
735,5000000000
736,5000000000
737,5000000000
738,5000000000
739,5000000000
740,5000000000
741,5000000000
742,5000000000
743,5000000000
744,5000000000
746,5000000000
747,5000000000
748,5000000000
749,5000000000
750,5000000000
751,5000000000
752,5000000000
753,5000000000
754,5000000000
755,5000000000
756,5000000000
757,5000000000
758,5000000000
759,5000000000
760,5000000000
761,5000000000
762,5000000000
763,5000000000
764,5000000000
765,5000000000
766,5000000000
767,5000000000
768,5000000000
769,5000000000
770,5000000000
771,5000000000
772,5000000000
773,5000000000
774,5000000000
775,5000000000
776,5000000000
777,5000000000
778,5000000000
779,5000000000
780,5000000000
781,5000000000
782,5000000000
783,5000000000
784,5000000000
785,5000000000
786,5000000000
787,5000000000
788,5000000000
789,5000000000
790,5000000000
791,5000000000
792,5000000000
793,5000000000
794,5000000000
795,5000000000
796,5000000000
797,5000000000
798,5000000000
799,5000000000
800,5000000000
801,5000000000
802,5000000000
803,5000000000
804,5000000000
805,5000000000
806,5000000000
807,5000000000
808,5000000000
809,5000000000
810,5000000000
811,5000000000
812,5000000000
813,5000000000
814,5000000000
815,5000000000
816,5000000000
817,5000000000
818,5000000000
819,5000000000
820,5000000000
821,5000000000
822,5000000000
823,5000000000
824,5000000000
825,5000000000
826,5000000000
827,5000000000
828,5000000000
829,5000000000
830,5000000000
831,5000000000
832,5000000000
833,5000000000
834,5000000000
835,5000000000
836,5000000000
837,5000000000
838,5000000000
839,5000000000
840,5000000000
841,5000000000
842,5000000000
843,5000000000
844,5000000000
845,5000000000
846,5000000000
847,5000000000
848,5000000000
849,5000000000
850,5000000000
851,5000000000
852,5000000000
853,5000000000
854,5000000000
855,5000000000
856,5000000000
857,5000000000
858,5000000000
859,5000000000
860,5000000000
861,5000000000
862,5000000000
863,5000000000
864,5000000000
865,5000000000
866,5000000000
867,5000000000
868,5000000000
869,5000000000
870,5000000000
871,5000000000
872,5000000000
873,5000000000
874,5000000000
875,5000000000
876,5000000000
877,5000000000
878,5000000000
879,5000000000
880,5000000000
881,5000000000
882,5000000000
883,5000000000
884,5000000000
885,5000000000
886,5000000000
887,5000000000
888,5000000000
889,5000000000
890,5000000000
891,5000000000
892,5000000000
893,5000000000
894,5000000000
895,5000000000
896,5000000000
897,5000000000
898,5000000000
899,5000000000
900,5000000000
901,5000000000
902,5000000000
903,5000000000
904,5000000000
905,5000000000
906,5000000000
907,5000000000
908,5000000000
909,5000000000
910,5000000000
911,5000000000
912,5000000000
913,5000000000
914,5000000000
915,5000000000
916,5000000000
917,5000000000
918,5000000000
919,5000000000
920,5000000000
921,5000000000
922,5000000000
923,5000000000
924,5000000000
925,5000000000
926,5000000000
927,5000000000
928,5000000000
929,5000000000
930,5000000000
931,5000000000
932,5000000000
933,5000000000
934,5000000000
935,5000000000
936,5000000000
937,5000000000
938,5000000000
939,5000000000
940,5000000000
941,5000000000
942,5000000000
943,5000000000
944,5000000000
945,5000000000
946,5000000000
947,5000000000
948,5000000000
949,5000000000
950,5000000000
951,5000000000
952,5000000000
953,5000000000
954,5000000000
955,5000000000
956,5000000000
957,5000000000
958,5000000000
959,5000000000
960,5000000000
962,5000000000
963,5000000000
964,5000000000
965,5000000000
966,5000000000
967,5000000000
968,5000000000
969,5000000000
970,5000000000
971,5000000000
972,5000000000
973,5000000000
974,5000000000
975,5000000000
976,5000000000
977,5000000000
978,5000000000
979,5000000000
980,5000000000
981,5000000000
982,5000000000
983,5000000000
984,5000000000
985,5000000000
986,5000000000
987,5000000000
988,5000000000
989,5000000000
990,5000000000
991,5000000000
992,5000000000
993,5000000000
994,5000000000
995,5000000000
996,5000000000
997,5000000000
998,5000000000
999,5000000000
1000,5000000000
1001,5000000000
1002,5000000000
1003,5000000000
1004,5000000000
1005,5000000000
1006,5000000000
1007,5000000000
1008,5000000000
1009,5000000000
1010,5000000000
1011,5000000000
1012,5000000000
1013,5000000000
1014,5000000000
1015,5000000000
1016,5000000000
1017,5000000000
1018,5000000000
1019,5000000000
1020,5000000000
1021,5000000000
1022,5000000000
1023,5000000000
1024,5000000000
1025,5000000000
1026,5000000000
1027,5000000000
1028,5000000000
1029,5000000000
1030,5000000000
1031,5000000000
1032,5000000000
1033,5000000000
1034,5000000000
1035,5000000000
1036,5000000000
1037,5000000000
1038,5000000000
1039,5000000000
1040,5000000000
1041,5000000000
1042,5000000000
1043,5000000000
1044,5000000000
1045,5000000000
1046,5000000000
1047,5000000000
1048,5000000000
1049,5000000000
1050,5000000000
1051,5000000000
1052,5000000000
1053,5000000000
1054,5000000000
1055,5000000000
1056,5000000000
1057,5000000000
1058,5000000000
1059,5000000000
1060,5000000000
1061,5000000000
1062,5000000000
1063,5000000000
1064,5000000000
1065,5000000000
1066,5000000000
1067,5000000000
1068,5000000000
1069,5000000000
1070,5000000000
1071,5000000000
1072,5000000000
1073,5000000000
1075,5000000000
1076,5000000000
1077,5000000000
1078,5000000000
1079,5000000000
1080,5000000000
1081,5000000000
1082,5000000000
1083,5000000000
1084,5000000000
1085,5000000000
1086,5000000000
1087,5000000000
1088,5000000000
1089,5000000000
1090,5000000000
1091,5000000000
1092,5000000000
1093,5000000000
1094,5000000000
1095,5000000000
1096,5000000000
1097,5000000000
1098,5000000000
1099,5000000000
1100,5000000000
1101,5000000000
1102,5000000000
1103,5000000000
1104,5000000000
1105,5000000000
1106,5000000000
1107,5000000000
1108,5000000000
1109,5000000000
1110,5000000000
1111,5000000000
1112,5000000000
1113,5000000000
1114,5000000000
1115,5000000000
1116,5000000000
1117,5000000000
1118,5000000000
1119,5000000000
1120,5000000000
1121,5000000000
1122,5000000000
1123,5000000000
1124,5000000000
1125,5000000000
1126,5000000000
1127,5000000000
1128,5000000000
1129,5000000000
1130,5000000000
1131,5000000000
1132,5000000000
1133,5000000000
1134,5000000000
1135,5000000000
1136,5000000000
1137,5000000000
1138,5000000000
1139,5000000000
1140,5000000000
1141,5000000000
1142,5000000000
1143,5000000000
1144,5000000000
1145,5000000000
1146,5000000000
1147,5000000000
1148,5000000000
1149,5000000000
1150,5000000000
1151,5000000000
1152,5000000000
1153,5000000000
1154,5000000000
1155,5000000000
1156,5000000000
1157,5000000000
1158,5000000000
1159,5000000000
1160,5000000000
1161,5000000000
1162,5000000000
1163,5000000000
1164,5000000000
1165,5000000000
1166,5000000000
1167,5000000000
1168,5000000000
1169,5000000000
1170,5000000000
1171,5000000000
1172,5000000000
1173,5000000000
1174,5000000000
1175,5000000000
1176,5000000000
1177,5000000000
1178,5000000000
1179,5000000000
1180,5000000000
1181,5000000000
1182,5000000000
1183,5000000000
1184,5000000000
1185,5000000000
1186,5000000000
1187,5000000000
1188,5000000000
1189,5000000000
1190,5000000000
1191,5000000000
1192,5000000000
1193,5000000000
1194,5000000000
1195,5000000000
1196,5000000000
1197,5000000000
1198,5000000000
1199,5000000000
1200,5000000000
1201,5000000000
1202,5000000000
1203,5000000000
1205,5000000000
1206,5000000000
1207,5000000000
1208,5000000000
1209,5000000000
1210,5000000000
1211,5000000000
1212,5000000000
1213,5000000000
1214,5000000000
1215,5000000000
1216,5000000000
1217,5000000000
1218,5000000000
1219,5000000000
1220,5000000000
1221,5000000000
1222,5000000000
1223,5000000000
1224,5000000000
1225,5000000000
1226,5000000000
1227,5000000000
1228,5000000000
1229,5000000000
1230,5000000000
1231,5000000000
1232,5000000000
1233,5000000000
1235,5000000000
1236,5000000000
1237,5000000000
1238,5000000000
1239,5000000000
1240,5000000000
1241,5000000000
1242,5000000000
1243,5000000000
1244,5000000000
1245,5000000000
1246,5000000000
1247,5000000000
1248,5000000000
1249,5000000000
1250,5000000000
1251,5000000000
1252,5000000000
1253,5000000000
1254,5000000000
1255,5000000000
1256,5000000000
1257,5000000000
1258,5000000000
1259,5000000000
1260,5000000000
1261,5000000000
1262,5000000000
1263,5000000000
1264,5000000000
1265,5000000000
1266,5000000000
1267,5000000000
1268,5000000000
1269,5000000000
1270,5000000000
1271,5000000000
1272,5000000000
1273,5000000000
1274,5000000000
1275,5000000000
1276,5000000000
1277,5000000000
1278,5000000000
1279,5000000000
1280,5000000000
1281,5000000000
1282,5000000000
1283,5000000000
1284,5000000000
1285,5000000000
1286,5000000000
1287,5000000000
1288,5000000000
1289,5000000000
1290,5000000000
1291,5000000000
1292,5000000000
1293,5000000000
1294,5000000000
1295,5000000000
1296,5000000000
1297,5000000000
1298,5000000000
1299,5000000000
1300,5000000000
1301,5000000000
1302,5000000000
1303,5000000000
1304,5000000000
1305,5000000000
1306,5000000000
1307,5000000000
1308,5000000000
1309,5000000000
1310,5000000000
1311,5000000000
1312,5000000000
1313,5000000000
1314,5000000000
1315,5000000000
1316,5000000000
1317,5000000000
1318,5000000000
1319,5000000000
1320,5000000000
1321,5000000000
1322,5000000000
1323,5000000000
1324,5000000000
1325,5000000000
1326,5000000000
1327,5000000000
1328,5000000000
1329,5000000000
1330,5000000000
1331,5000000000
1332,5000000000
1333,5000000000
1334,5000000000
1335,5000000000
1336,5000000000
1337,5000000000
1338,5000000000
1339,5000000000
1340,5000000000
1341,5000000000
1342,5000000000
1343,5000000000
1344,5000000000
1345,5000000000
1346,5000000000
1347,5000000000
1348,5000000000
1349,5000000000
1350,5000000000
1351,5000000000
1352,5000000000
1353,5000000000
1354,5000000000
1355,5000000000
1356,5000000000
1357,5000000000
1358,5000000000
1359,5000000000
1360,5000000000
1361,5000000000
1362,5000000000
1363,5000000000
1364,5000000000
1365,5000000000
1366,5000000000
1367,5000000000
1368,5000000000
1369,5000000000
1370,5000000000
1371,5000000000
1372,5000000000
1373,5000000000
1374,5000000000
1375,5000000000
1376,5000000000
1377,5000000000
1378,5000000000
1379,5000000000
1380,5000000000
1381,5000000000
1382,5000000000
1383,5000000000
1384,5000000000
1385,5000000000
1386,5000000000
1387,5000000000
1388,5000000000
1389,5000000000
1390,5000000000
1391,5000000000
1392,5000000000
1393,5000000000
1394,5000000000
1395,5000000000
1396,5000000000
1397,5000000000
1398,5000000000
1399,5000000000
1400,5000000000
1401,5000000000
1402,5000000000
1403,5000000000
1404,5000000000
1405,5000000000
1406,5000000000
1407,5000000000
1408,5000000000
1409,5000000000
1410,5000000000
1412,5000000000
1413,5000000000
1414,5000000000
1415,5000000000
1416,5000000000
1417,5000000000
1418,5000000000
1419,5000000000
1420,5000000000
1421,5000000000
1422,5000000000
1423,5000000000
1424,5000000000
1425,5000000000
1426,5000000000
1427,5000000000
1428,5000000000
1429,5000000000
1430,5000000000
1431,5000000000
1432,5000000000
1433,5000000000
1434,5000000000
1435,5000000000
1436,5000000000
1437,5000000000
1438,5000000000
1439,5000000000
1440,5000000000
1441,5000000000
1442,5000000000
1443,5000000000
1444,5000000000
1445,5000000000
1446,5000000000
1447,5000000000
1448,5000000000
1449,5000000000
1450,5000000000
1451,5000000000
1452,5000000000
1453,5000000000
1454,5000000000
1455,5000000000
1456,5000000000
1457,5000000000
1458,5000000000
1459,5000000000
1460,5000000000
1461,5000000000
1462,5000000000
1463,5000000000
1464,5000000000
1465,5000000000
1466,5000000000
1467,5000000000
1468,5000000000
1469,5000000000
1470,5000000000
1471,5000000000
1472,5000000000
1473,5000000000
1474,5000000000
1475,5000000000
1476,5000000000
1477,5000000000
1478,5000000000
1479,5000000000
1480,5000000000
1481,5000000000
1482,5000000000
1483,5000000000
1484,5000000000
1485,5000000000
1486,5000000000
1487,5000000000
1488,5000000000
1489,5000000000
1490,5000000000
1491,5000000000
1492,5000000000
1493,5000000000
1494,5000000000
1495,5000000000
1496,5000000000
1497,5000000000
1498,5000000000
1499,5000000000
1500,5000000000
1501,5000000000
1502,5000000000
1503,5000000000
1504,5000000000
1505,5000000000
1506,5000000000
1507,5000000000
1508,5000000000
1509,5000000000
1510,5000000000
1511,5000000000
1512,5000000000
1513,5000000000
1514,5000000000
1515,5000000000
1516,5000000000
1517,5000000000
1518,5000000000
1519,5000000000
1520,5000000000
1521,5000000000
1522,5000000000
1523,5000000000
1524,5000000000
1525,5000000000
1526,5000000000
1527,5000000000
1528,5000000000
1529,5000000000
1530,5000000000
1531,5000000000
1532,5000000000
1533,5000000000
1534,5000000000
1535,5000000000
1536,5000000000
1537,5000000000
1538,5000000000
1539,5000000000
1540,5000000000
1541,5000000000
1542,5000000000
1543,5000000000
1544,5000000000
1545,5000000000
1546,5000000000
1547,5000000000
1548,5000000000
1549,5000000000
1550,5000000000
1551,5000000000
1552,5000000000
1553,5000000000
1554,5000000000
1555,5000000000
1556,5000000000
1557,5000000000
1558,5000000000
1559,5000000000
1560,5000000000
1561,5000000000
1562,5000000000
1563,5000000000
1564,5000000000
1565,5000000000
1566,5000000000
1567,5000000000
1568,5000000000
1569,5000000000
1570,5000000000
1571,5000000000
1572,5000000000
1573,5000000000
1574,5000000000
1575,5000000000
1576,5000000000
1577,5000000000
1578,5000000000
1579,5000000000
1580,5000000000
1581,5000000000
1582,5000000000
1583,5000000000
1584,5000000000
1585,5000000000
1586,5000000000
1587,5000000000
1588,5000000000
1589,5000000000
1590,5000000000
1591,5000000000
1592,5000000000
1593,5000000000
1594,5000000000
1595,5000000000
1596,5000000000
1597,5000000000
1598,5000000000
1599,5000000000
1600,5000000000
1601,5000000000
1602,5000000000
1603,5000000000
1604,5000000000
1605,5000000000
1606,5000000000
1607,5000000000
1608,5000000000
1610,5000000000
1611,5000000000
1612,5000000000
1613,5000000000
1614,5000000000
1615,5000000000
1616,5000000000
1617,5000000000
1618,5000000000
1619,5000000000
1620,5000000000
1621,5000000000
1622,5000000000
1623,5000000000
1624,5000000000
1625,5000000000
1626,5000000000
1627,5000000000
1628,5000000000
1629,5000000000
1630,5000000000
1631,5000000000
1632,5000000000
1633,5000000000
1634,5000000000
1635,5000000000
1636,5000000000
1637,5000000000
1638,5000000000
1639,5000000000
1640,5000000000
1641,5000000000
1642,5000000000
1643,5000000000
1644,5000000000
1645,5000000000
1646,5000000000
1647,5000000000
1648,5000000000
1649,5000000000
1650,5000000000
1651,5000000000
1652,5000000000
1653,5000000000
1654,5000000000
1655,5000000000
1656,5000000000
1657,5000000000
1658,5000000000
1659,5000000000
1660,5000000000
1661,5000000000
1662,5000000000
1663,5000000000
1664,5000000000
1665,5000000000
1666,5000000000
1667,5000000000
1668,5000000000
1669,5000000000
1670,5000000000
1671,5000000000
1672,5000000000
1673,5000000000
1674,5000000000
1675,5000000000
1676,5000000000
1677,5000000000
1678,5000000000
1679,5000000000
1680,5000000000
1681,5000000000
1682,5000000000
1683,5000000000
1684,5000000000
1685,5000000000
1686,5000000000
1687,5000000000
1688,5000000000
1689,5000000000
1690,5000000000
1691,5000000000
1692,5000000000
1693,5000000000
1694,5000000000
1695,5000000000
1696,5000000000
1697,5000000000
1698,5000000000
1699,5000000000
1700,5000000000
1701,5000000000
1702,5000000000
1703,5000000000
1704,5000000000
1705,5000000000
1706,5000000000
1707,5000000000
1708,5000000000
1709,5000000000
1710,5000000000
1711,5000000000
1712,5000000000
1713,5000000000
1714,5000000000
1715,5000000000
1716,5000000000
1717,5000000000
1718,5000000000
1719,5000000000
1720,5000000000
1721,5000000000
1722,5000000000
1723,5000000000
1724,5000000000
1725,5000000000
1726,5000000000
1727,5000000000
1728,5000000000
1729,5000000000
1730,5000000000
1731,5000000000
1732,5000000000
1733,5000000000
1734,5000000000
1735,5000000000
1736,5000000000
1737,5000000000
1738,5000000000
1739,5000000000
1740,5000000000
1741,5000000000
1742,5000000000
1743,5000000000
1744,5000000000
1745,5000000000
1746,5000000000
1747,5000000000
1748,5000000000
1749,5000000000
1750,5000000000
1751,5000000000
1752,5000000000
1753,5000000000
1754,5000000000
1755,5000000000
1756,5000000000
1757,5000000000
1758,5000000000
1759,5000000000
1760,5000000000
1761,5000000000
1762,5000000000
1763,5000000000
1764,5000000000
1765,5000000000
1766,5000000000
1767,5000000000
1768,5000000000
1769,5000000000
1770,5000000000
1771,5000000000
1772,5000000000
1773,5000000000
1774,5000000000
1775,5000000000
1776,5000000000
1777,5000000000
1778,5000000000
1779,5000000000
1780,5000000000
1781,5000000000
1782,5000000000
1783,5000000000
1784,5000000000
1785,5000000000
1786,5000000000
1787,5000000000
1788,5000000000
1789,5000000000
1790,5000000000
1792,5000000000
1793,5000000000
1794,5000000000
1795,5000000000
1796,5000000000
1797,5000000000
1798,5000000000
1799,5000000000
1800,5000000000
1801,5000000000
1802,5000000000
1803,5000000000
1804,5000000000
1805,5000000000
1806,5000000000
1807,5000000000
1808,5000000000
1809,5000000000
1810,5000000000
1811,5000000000
1812,5000000000
1813,5000000000
1814,5000000000
1815,5000000000
1816,5000000000
1817,5000000000
1818,5000000000
1819,5000000000
1820,5000000000
1821,5000000000
1822,5000000000
1823,5000000000
1824,5000000000
1825,5000000000
1826,5000000000
1827,5000000000
1828,5000000000
1829,5000000000
1830,5000000000
1831,5000000000
1832,5000000000
1833,5000000000
1834,5000000000
1835,5000000000
1836,5000000000
1837,5000000000
1838,5000000000
1839,5000000000
1840,5000000000
1841,5000000000
1842,5000000000
1843,5000000000
1844,5000000000
1845,5000000000
1846,5000000000
1847,5000000000
1848,5000000000
1849,5000000000
1850,5000000000
1851,5000000000
1852,5000000000
1853,5000000000
1854,5000000000
1855,5000000000
1856,5000000000
1857,5000000000
1858,5000000000
1859,5000000000
1860,5000000000
1861,5000000000
1862,5000000000
1863,5000000000
1864,5000000000
1865,5000000000
1866,5000000000
1867,5000000000
1868,5000000000
1869,5000000000
1870,5000000000
1871,5000000000
1872,5000000000
1873,5000000000
1874,5000000000
1875,5000000000
1876,5000000000
1877,5000000000
1878,5000000000
1879,5000000000
1880,5000000000
1881,5000000000
1882,5000000000
1883,5000000000
1884,5000000000
1885,5000000000
1886,5000000000
1887,5000000000
1888,5000000000
1889,5000000000
1890,5000000000
1891,5000000000
1892,5000000000
1893,5000000000
